input_file,n_groups,n_tests,use_prior,chunk_size,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,62,0.17733159467783793,0.511663568773234200743494424,0.680297397769516728624535317,0.6352230483271375464684014875,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,62,0.1616971211531693,0.5054832713754646840148698885,0.680297397769516728624535317,0.6522769516728624535315985125,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,124,0.23212075587790132,0.4658457249070631970260223048,0.680297397769516728624535317,0.5179368029739776951672862455,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,124,0.18636367461981757,0.4337825278810408921933085502,0.680297397769516728624535317,0.504182156133828996282527881,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,186,0.2723406229181917,0.4398698884758364312267657992,0.680297397769516728624535317,0.4688661710037174721189591079,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,186,0.3168326939974687,0.3645910780669144981412639406,0.680297397769516728624535317,0.4287639405204460966542750928,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,248,0.309257101350886,0.4096654275092936802973977697,0.680297397769516728624535317,0.4454925650557620817843866172,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,248,0.3497910492702944,0.3748605947955390334572490707,0.680297397769516728624535317,0.4043680297397769516728624536,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,310,0.3652176777078077,0.3213754646840148698884758364,0.680297397769516728624535317,0.354925650557620817843866171,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,310,0.4476712473929834,0.3172397769516728624535315986,0.680297397769516728624535317,0.3483271375464684014869888476,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,372,0.38048239881707746,0.2978159851301115241635687732,0.680297397769516728624535317,0.3370353159851301115241635688,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,372,0.352068639531077,0.3405204460966542750929368030,0.680297397769516728624535317,0.4025557620817843866171003718,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,434,0.247681423678015,0.4519981412639405204460966542,0.680297397769516728624535317,0.4696561338289962825278810408,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,434,0.2561820268491005,0.4582249070631970260223048326,0.680297397769516728624535317,0.4813661710037174721189591078,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,496,0.34403877933584637,0.4092936802973977695167286248,0.680297397769516728624535317,0.4211895910780669144981412642,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,496,0.2560562820966199,0.3580390334572490706319702604,0.680297397769516728624535317,0.3749535315985130111524163570,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,558,0.3139102879420585,0.3289962825278810408921933084,0.680297397769516728624535317,0.3554368029739776951672862454,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,558,0.28354623390386846,0.3500929368029739776951672862,0.680297397769516728624535317,0.3823420074349442379182156134,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,620,0.2198154919730048,0.4344795539033457249070631972,0.680297397769516728624535317,0.4487918215613382899628252789,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,620,0.20191275004749804,0.4040427509293680297397769518,0.680297397769516728624535317,0.428763940520446096654275093,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,682,0.07978101699461035,0.3709107806691449814126394052,0.680297397769516728624535317,0.3780669144981412639405204461,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,682,0.15517435316653702,0.4432156133828996282527881041,0.680297397769516728624535317,0.4743959107806691449814126394,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,744,0.17260650667961677,0.4096189591078066914498141264,0.680297397769516728624535317,0.4116635687732342007434944238,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,744,0.1678871258886421,0.3957713754646840148698884759,0.680297397769516728624535317,0.4107806691449814126394052045,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,806,0.15380357711932494,0.381040892193308550185873606,0.680297397769516728624535317,0.3986988847583643122676579926,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,806,0.16154295118939527,0.4091542750929368029739776952,0.680297397769516728624535317,0.4217472118959107806691449814,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,868,0.18523358356221603,0.4159851301115241635687732342,0.680297397769516728624535317,0.4231412639405204460966542752,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,868,0.18442968445912503,0.3904275092936802973977695168,0.680297397769516728624535317,0.3992565055762081784386617101,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,930,0.214408162318061,0.378392193308550185873605948,0.680297397769516728624535317,0.3873605947955390334572490706,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,930,0.14761376085048783,0.3613847583643122676579925651,0.680297397769516728624535317,0.3744423791821561338289962826,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,992,0.2802115620062175,0.3275557620817843866171003718,0.680297397769516728624535317,0.3585966542750929368029739778,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,992,0.23748262803986536,0.334433085501858736059479554,0.680297397769516728624535317,0.362453531598513011152416357,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,1054,0.36119959560534765,0.2397304832713754646840148698,0.680297397769516728624535317,0.2766728624535315985130111521,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,1054,0.38800630502751166,0.2305762081784386617100371746,0.680297397769516728624535317,0.2743494423791821561338289961,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,1116,0.18705753152520996,0.2794609665427509293680297396,0.680297397769516728624535317,0.3174256505576208178438661712,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,1116,0.2265621984010573,0.2741635687732342007434944236,0.680297397769516728624535317,0.3102230483271375464684014872,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,1178,0.12691617839029443,0.3365241635687732342007434943,0.680297397769516728624535317,0.3762081784386617100371747213,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,1178,0.15441509807736925,0.3063197026022304832713754644,0.680297397769516728624535317,0.3319702602230483271375464686,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,1230,0.0,0.319702602230483271375464684,0.680297397769516728624535317,0.319702602230483271375464684,1
corpora/clinical_pp/cl136_pp_wostw.txt,2,20,False,1230,0.0007981873216206716,0.3377323420074349442379182156,0.680297397769516728624535317,0.3537174721189591078066914498,1
