token,id,G1,G2,G3,G4
a,1,0.2963672942693572,0.48796303406644165,0.20883511567702828,0.006834555987172867
abandoning,2,0.8785409351467933,0.08341530050262726,0.03801625442142217,2.75099291571984e-05
abbey,3,0.056198952203247395,0.9018449028805566,0.041840616207214326,0.00011552870898173788
aberration,4,0.27192072390769656,0.056268459899722026,0.6716694801383277,0.00014133605425349803
abide,5,0.8553453999506794,0.07319724593178961,0.07112660486397306,0.00033074925355793775
ability,6,0.2587946521101088,0.2891870321419568,0.45199601454735594,2.230120057858705e-05
able,7,0.8795116234940275,0.07495250867781489,0.04553553321385276,3.346143048808682e-07
abolished,8,0.4336877563557877,0.36656046605491815,0.19971711274871268,3.4664840581470646e-05
abolition,9,0.5316143698634075,0.24211366958612146,0.22610422852581427,0.00016773202465678378
abolitionist,10,0.8063815781748874,0.10890518961590888,0.08464838968256799,6.484252663578956e-05
about,11,0.45171271294245796,0.49610130781833667,0.051042448710351115,0.0011435305288542415
above,12,0.19018351772814518,0.4079680569298152,0.38672898715430154,0.015119438187738067
absence,13,0.08667243565311016,0.05896967047231025,0.8543119663644134,4.592751016635501e-05
absolute,14,0.17960560548388327,0.0696534855276943,0.7504486612716128,0.00029224771680951055
absolutely,15,0.7703225811836937,0.08805406044876013,0.14104802005288608,0.0005753383146601803
abstraction,16,0.044278723745963415,0.12457649027857184,0.8308697523174937,0.00027503365797097447
absurd,17,0.3410252252604632,0.34685988574344456,0.3120902494786872,2.463951740495981e-05
abused,18,0.9200414261724031,0.06012766221317446,0.019817674155604814,1.3237458817641172e-05
academy,19,0.12831396132299439,0.29060480446133496,0.580519338388296,0.000561895827374776
acceleration,20,0.07387365567889125,0.027007054514792572,0.8990279144160092,9.137539030704311e-05
accept,21,0.8634725427252009,0.0568375726100943,0.0796263071257282,6.357753897648952e-05
accompanies,22,0.24673604515383893,0.31866760510357595,0.3637544439900505,0.0708419057525346
according,23,0.3128749234592342,0.12404872118883817,0.5608901155274231,0.0021862398245045384
accordingly,24,0.4060522224988982,0.10119933514659635,0.4925954418093911,0.00015300054511429518
accurate,25,0.11931665520222651,0.05949075679824951,0.8209799601575731,0.0002126278419508879
accurately,26,0.14971212432795614,0.13894995733037477,0.7109285558228724,0.00040936251879668224
accusation,27,0.857273105850301,0.060744668700090335,0.08196332460771369,1.890084189486373e-05
accuse,28,0.9402096248901703,0.04207816367413479,0.017710193745529967,2.0176901649103407e-06
accustomed,29,0.6605849095619405,0.2085630179528432,0.13085123623942363,8.362457926845703e-07
achieved,30,0.23417560483127248,0.390085897831274,0.3755631052585024,0.0001753920789511148
acquired,31,0.053837736515781484,0.5367939172922029,0.4093554881362128,1.2858055802716704e-05
acquires,32,0.025829366769364828,0.0768637430746594,0.8737356645610144,0.023571225594961425
act,33,0.7705825392589535,0.10278410955034988,0.12639914832061316,0.0002342028700835567
acted,34,0.6734276429467733,0.2175765407234067,0.10871095269984864,0.00028486362997135194
action,35,0.4213617013655693,0.15346062916274258,0.4250775832641565,0.00010008620753152993
activity,36,0.11744702760162347,0.10136881796484586,0.778509615593427,0.0026745388401036387
actual,37,0.21552351373314807,0.09389158334991163,0.6903420468070922,0.00024285610984817435
actually,38,0.9358893040436027,0.043200725138679535,0.020661165646689465,0.0002488051710282866
adapted,39,0.13615761115889286,0.3060518458982885,0.5577758685047087,1.467443810993507e-05
added,40,0.3180675753280186,0.26910756618612147,0.4127776040819776,4.725440388238963e-05
addition,41,0.09026269717046292,0.1014529571363117,0.807827013715335,0.0004573319778902414
address,42,0.11492618607557287,0.08071108336311761,0.8039903941572988,0.0003723364040106317
adduced,43,0.3088858536018968,0.18747363342485446,0.5036295772635091,1.0935709739688977e-05
adjoining,44,0.06644853515159846,0.8515986745956772,0.08013901254896892,0.0018137777037554445
admirable,45,0.29883003661258634,0.37670522541872276,0.3244506083456851,1.4129623005832996e-05
admirably,46,0.6897957241920694,0.2023906940075928,0.10778074110771436,3.284069262354935e-05
admit,47,0.9098997854288507,0.03534151028986262,0.054713729286534125,4.497499475260821e-05
admittedly,48,0.45179917687494764,0.3451113639241826,0.202908583377115,0.0001808758237545202
admitting,49,0.5725841764697667,0.12245455332509435,0.3049433473512153,1.7922853923691335e-05
ado,50,0.6531814635633687,0.2705487211690002,0.07582388243491694,0.00044593283271407425
adopting,51,0.19872536030158894,0.10839381783121939,0.6926683863380578,0.00021243552913378312
adopts,52,0.24642454122921661,0.33146992639242945,0.385995699441988,0.0361098329363659
advance,53,0.4407329586823023,0.2203691987354934,0.33886625118940955,3.159139279495129e-05
advice,54,0.8690084346695073,0.06855830379944503,0.0624210525877558,1.2208943291723689e-05
advocated,55,0.13544766865194138,0.09225682279615574,0.7722649722123814,3.053633952146012e-05
afflict,56,0.9188638055626677,0.040928591391415955,0.040135848017943856,7.175502797240219e-05
afford,57,0.8691078777579879,0.06082951748412764,0.07000313012451088,5.9474633373462686e-05
affords,58,0.06633843486659494,0.05630727364509908,0.8463467186899428,0.031007572798363175
afraid,59,0.8749932406112001,0.1108806139214089,0.014124997626324147,1.1478410668677918e-06
after,60,0.7251926935637585,0.22508017416286386,0.04957661557039795,0.0001505167029797503
afterwards,61,0.1681329110026802,0.7989312438169223,0.032922622158610915,1.3223021786550881e-05
again,62,0.5451189556859504,0.35258519378644604,0.102281493835221,1.43566923825552e-05
age,63,0.2601970435095782,0.5097131797495518,0.23000692681832716,8.284992254288097e-05
agent,64,0.516125651620472,0.21061226271194147,0.27268930010732945,0.000572785560257138
agitated,65,0.5489509749256726,0.337882272545305,0.11315655396179441,1.0198567228023384e-05
agree,66,0.9229049395800877,0.04136919310134919,0.03569042473063595,3.5442587927234136e-05
agreed,67,0.8005573845113316,0.11317699939632675,0.08626417456916018,1.4415231816410106e-06
agriculture,68,0.23310149219203882,0.4544850877841245,0.30798466587768103,0.004428754146155621
