token,id,G1,G2,G3,G4
abandon,1,1.8769728719390943e-09,0.9999885614866,1.104750687780822e-05,3.891295495147874e-07
abbey,2,8.309812401815409e-06,7.107492878042431e-10,0.8963684176525998,0.10362327182424914
aberration,3,0.9999994500117008,5.495034191696807e-12,1.5491125183662736e-08,5.344916789434957e-07
able,4,3.0816436503857926e-07,0.9999845194519162,1.5155251281553895e-05,1.713243710406483e-08
abolished,5,5.7823471656650915e-06,2.196445253428689e-10,0.9999940401755623,1.7725762764667822e-07
abolition,6,0.0004967856916217656,4.921913019194069e-10,0.9995023387159443,8.751002426185153e-07
absence,7,0.864602958785656,1.5211302541220524e-06,0.13519694059101714,0.00019857949307283627
absolute,8,0.9999808859616687,4.299080535827335e-09,1.8459230561444042e-05,6.505086892663934e-07
absolutely,9,0.01909313076876107,0.9050710255055939,0.0002675809784398855,0.07556826274720509
abstraction,10,0.9999453059124764,1.5598727941343345e-11,2.608853003282712e-05,2.860554189209376e-05
absurd,11,0.011789710214033463,0.0018355526930548766,9.590723195259903e-06,0.9863651463697165
abuse,12,0.053310138300803535,0.00032769023611062964,0.2168062322915474,0.7295559391715385
acceleration,13,0.9999951035300886,2.527073527453626e-12,4.895658454762256e-06,8.089296069353932e-10
accept,14,3.1095145383948883e-10,0.9999999943959118,5.2600498175008966e-09,3.308697232272957e-11
accompanies,15,0.0010095262771514506,0.12551936136068706,0.006310619977124026,0.8671604923850375
accompaniment,16,0.00022924289613128818,1.5749993690946518e-09,0.0010079154687882576,0.9987628400600811
accomplish,17,3.943761224951738e-05,0.9999524712301011,8.075962040437881e-06,1.519560888811611e-08
accord,18,0.0011207419902463352,4.1733894631136025e-07,0.9986325032454451,0.0002463374253621989
accordingly,19,0.0983837463657742,0.017929536731377645,0.883686577874046,1.3902880212106464e-07
accurate,20,0.9999134682080103,1.9258985788847442e-07,6.867860653317142e-05,1.7660595598510283e-05
accuse,21,1.4413929727162732e-08,0.9999767636370022,2.402339992749056e-06,2.081960907536806e-05
accustom,22,4.1071354786711033e-07,0.9999069786832364,9.316172469147284e-06,8.329443074664647e-05
achieve,23,0.009192471269806603,0.9907487954665686,5.87211940615449e-05,1.2069563319693362e-08
ackermann,24,0.009687315840079706,1.1378606833787722e-08,0.7325346369435123,0.25777803583780123
acquire,25,3.096994237503869e-06,0.9992573146758359,0.0007395394904211904,4.8839505376948737e-08
acquires,26,0.02447373034627313,1.2291565381099103e-06,0.9456211033937343,0.029903937103454476
across,27,2.0396232012538706e-07,2.3133253533195847e-09,0.999999308847787,4.848765675063123e-07
act,28,0.009689155961131755,8.024563026458373e-07,0.9883138856991989,0.001996155883366695
action,29,0.02479594555599707,4.816246215431372e-07,0.9699598054129449,0.00524376740643633
activity,30,0.9631952551872014,9.337398469751952e-10,0.036803638592404285,1.1052866544531028e-06
adapt,31,1.8322727761966605e-05,0.9999732460356079,2.434069560030564e-06,5.997167070124678e-06
adaptation,32,0.0034137892367535295,4.466420315760242e-09,0.0016614767267655976,0.9949247295700605
add,33,9.815974326729974e-06,0.9999859372797074,4.11687637214778e-06,1.2986959368478206e-07
addition,34,0.0017468879895448928,5.160687035397792e-07,0.9982524188490801,1.7709267155742725e-07
address,35,0.010012961904493467,0.00035664770500675017,0.9894698764276746,0.00016051396282521903
adduce,36,0.3092342336613503,0.690315871246745,0.00044942391341416924,4.7117849062824676e-07
adjoin,37,3.3940473395967267e-05,1.6834764161900236e-05,0.9999482379200276,9.86842414442507e-07
admirable,38,0.0002453464965199043,1.8294396608806e-06,0.00010667262629067931,0.9996461514375286
admit,39,3.267084654285902e-09,0.9999999945520756,1.8793526176763486e-09,3.0148723222937187e-10
admittedly,40,0.09146648883894483,0.39062505059688146,0.04986006472445344,0.46804839583972013
ado,41,8.760656258852849e-05,6.6985726052381045e-06,0.3767440827600662,0.62316161210474
adopt,42,1.0418316701790016e-06,0.9999955206063751,3.4338159018745836e-06,3.746052830097145e-09
advance,43,9.954262837207866e-06,0.0009314858645554187,0.9990143950096833,4.4164862924071154e-05
advantage,44,0.29304774045760773,0.00032367527260970244,0.706608409387713,2.0174882069519887e-05
advice,45,0.005253451683382791,0.0591224451484134,0.5942617969409504,0.34136230622725333
affair,46,7.698820709139332e-07,5.111330593179464e-07,0.0012157560760979878,0.9987829629087718
affectation,47,0.0477140794573593,9.582482484169348e-06,5.235703757195198e-05,0.9522239810225847
afford,48,1.3010716342347509e-08,0.9999994656850029,5.106360040651335e-07,1.0668276705795506e-08
afraid,49,1.915905063663682e-09,0.9253893851352124,2.454339601645666e-07,0.07461036751492221
